ProfID,OBJECTID,X_coord,Y_coord
P3258,7090,7584535,4555771
P3259,7091,7589730,4559473
P3260,7092,7587430,4560786
P3261,7093,7587415,4562243
P3262,7094,7589549,4561512
P3263,7095,7590817,4561151
P3264,7096,7554225,4566290
P3265,7097,7553743,4565128
P3266,7098,7554781,4564659
P3267,7099,7556747,4565598
P3268,7100,7555659,4563485
P3269,7101,7557241,4562829
P3270,7102,7558218,4564140
P3271,7103,7558131,4562731
P3272,7104,7560949,4564412
P3273,7105,7560229,4562746
P3274,7106,7553796,4562273
P3275,7107,7555721,4560258
P3276,7108,7556982,4560110
P3277,7109,7558687,4559307
P3278,7110,7561703,4560555
P3279,7111,7561852,4559072
P3280,7112,7562989,4560258
P3281,7113,7564151,4560963
P3282,7114,7556759,4558268
P3283,7115,7552767,4556464
P3284,7116,7555276,4556352
P3285,7117,7556438,4556488
P3286,7118,7558737,4557453
P3287,7119,7562618,4558380
P3288,7120,7563014,4556699
P3289,7121,7565115,4557996
P3290,7122,7564880,4556847
P3291,7123,7551160,4554449
P3292,7124,7552952,4555586
P3293,7125,7553212,4553114
P3294,7126,7554954,4553880
P3295,7127,7560344,4553806
P3296,7128,7559763,4552694
P3297,7129,7550665,4552570
P3298,7130,7551827,4552138
P3299,7131,7553789,4551505
P3300,7132,7555869,4551015
P3301,7133,7556490,4551296
P3302,7134,7551579,4550587
P3303,7135,7553294,4549401
P3304,7136,7554870,4549642
P3305,7137,7557827,4549864
P3306,7138,7559338,4549883
P3307,7139,7559375,4551765
P3308,7140,7554045,4544376
P3309,7141,7553229,4543746
P3310,7142,7553034,4542494
P3311,7143,7553470,4540686
P3312,7144,7552728,4539250
P3313,7145,7552460,4537915
P3314,7146,7550772,4536552
P3315,7147,7549873,4534336
P3316,7148,7551505,4535254
P3317,7149,7552617,4535430
P3318,7150,7553155,4534540
P3319,7151,7554824,4535412
P3320,7152,7557373,4538869
P3321,7153,7557568,4537915
P3322,7154,7559755,4537599
P3323,7155,7553099,4532584
P3324,7156,7551737,4529775
P3325,7157,7552923,4530647
P3326,7158,7552219,4529200
P3327,7159,7554175,4530619
P3328,7160,7555213,4536264
P3329,7161,7559051,4540779
P3305,7162,7560479,4539277
P3331,7163,7560961,4536172
P3332,7164,7561721,4534188
P3333,7165,7562657,4535514
P3334,7166,7563074,4536682
P3335,7167,7564715,4535782
P3336,7168,7563371,4538953
P3337,7169,7565744,4537878
P3338,7170,7565373,4538665
P3339,7171,7563510,4540909
P3340,7172,7564502,4539546
P3341,7173,7565670,4540575
P3342,7174,7566727,4539212
P3343,7175,7563250,4542865
P3344,7176,7563408,4544200
P3345,7177,7564418,4544228
P3346,7178,7561396,4545563
P3347,7179,7564085,4546870
P3348,7180,7562824,4547945
P3349,7181,7565151,4548418
P3350,7182,7567292,4547361
P3351,7183,7568896,4546545
P3352,7184,7561647,4549234
P3353,7185,7564817,4550624
P3354,7186,7567765,4553711
P3355,7187,7566514,4555362
P3356,7188,7568136,4555862
P3357,7189,7567431,4557559
P3358,7190,7568562,4556511
P3359,7191,7568701,4557364
P3360,7192,7567135,4559070
P3361,7193,7568757,4558699
P3362,7194,7569740,4559348
P3363,7195,7566829,4562704
P3364,7196,7568331,4562685
P3365,7197,7568979,4561406
P3366,7198,7569276,4563696
P3367,7199,7567737,4564632
P3368,7200,7568553,4566375
P3369,7201,7551463,4557666
P3370,7202,7559736,4547952
P3371,7203,7556712,4561207
P3372,7204,7568755,4565680
P3373,7205,7529509,4568458
P3374,7206,7529802,4567965
P3375,7207,7530099,4567989
P3376,7208,7530052,4567371
P3377,7209,7530420,4567359
P3378,7210,7530529,4567879
P3379,7211,7531003,4567430
P3380,7212,7530600,4566585
P3381,7213,7531022,4566389
P3382,7214,7531699,4566467
P3383,7215,7532645,4566819
P3384,7216,7533474,4566788
P3385,7217,7531601,4566115
P3386,7218,7531656,4565662
P3387,7219,7532602,4566467
P3388,7220,7533036,4566546
P3390,7221,7534190,4566162
P3391,7222,7532915,4565896
P3392,7223,7533306,4565881
P3393,7224,7532258,4565333
P3394,7225,7532708,4565439
P3395,7226,7533944,4564743
P3396,7227,7533909,4565724
P3397,7228,7534832,4565239
P3398,7229,7538784,4566459
P3399,7230,7539327,4565740
P3400,7231,7538179,4564926
P3401,7232,7538033,4564478
P3402,7233,7534413,4565670
P3403,7234,7535363,4564571
P3404,7235,7534875,4564160
P3405,7236,7536040,4564477
P3406,7237,7536232,4565110
P3407,7238,7537010,4564215
P3408,7239,7535301,4565369
P3409,7240,7535061,4563469
P3410,7241,7535937,4563735
P3411,7242,7535245,4562569
P3412,7243,7535851,4562448
P3413,7244,7536895,4563844
P3414,7245,7536316,4562792
P3415,7246,7536528,4562154
P3418,7247,7537486,4562315
P3419,7248,7535730,4561861
P3420,7249,7536316,4561079
P3424,7250,7535773,4560758
P3425,7251,7537236,4560840
P3426,7252,7537189,4561232
P3428,7253,7536743,4561857
P3429,7254,7537279,4563101
P3430,7255,7537509,4563903
P3431,7256,7537778,4564165
P3432,7257,7537724,4561451
P3434,7258,7538291,4561748
P3435,7259,7538530,4564259
P3436,7260,7539191,4564548
P3437,7261,7538722,4564853
P3438,7262,7540028,4564908
P3439,7263,7540192,4565209
P3440,7264,7540955,4564317
P3441,7265,7541628,4563989
P3442,7266,7539922,4563922
P3443,7267,7540278,4563844
P3444,7268,7537896,4562995
P3445,7269,7538483,4563832
P3446,7270,7538495,4563535
P3447,7271,7538405,4562800
P3448,7272,7539211,4562710
P3449,7273,7539023,4563222
P3450,7274,7539226,4564126
P3451,7275,7539699,4563293
P3452,7276,7540521,4563277
P3453,7277,7541878,4562894
P3454,7278,7540579,4562479
P3455,7279,7542328,4562186
P3456,7280,7541002,4561795
P3457,7281,7541655,4562080
P3458,7282,7542175,4561580
P3459,7283,7541952,4561083
P3460,7284,7542359,4561321
P3461,7285,7542277,4560485
P3462,7286,7541150,4560355
P3463,7287,7541080,4561423
P3674,7288,7542969,4560993
P3466,7289,7539688,4562839
P3467,7290,7538796,4562495
P3468,7291,7539566,4562131
P3469,7292,7538804,4562057
P3471,7293,7539066,4561478
P3473,7294,7536348,4560191
P3474,7295,7536293,4559597
P3475,7296,7537853,4560535
P3476,7297,7538706,4560590
P3477,7298,7537083,4560086
P3478,7299,7537310,4559906
P3479,7300,7537580,4559296
P3480,7301,7537075,4558948
P3481,7302,7536919,4558337
P3482,7303,7537654,4557813
P3483,7304,7537384,4558146
P3484,7305,7536790,4557860
P3485,7306,7536309,4558111
P3486,7307,7535792,4560140
P3487,7308,7535476,4559722
P3488,7309,7535092,4559315
P3489,7310,7535229,4558764
P3490,7311,7535401,4559135
P3491,7312,7535632,4558858
P3492,7313,7535386,4557962
P3493,7314,7535828,4557856
P3494,7315,7536477,4557293
P3495,7316,7537392,4557164
P3496,7317,7537900,4557262
P3497,7318,7535953,4556605
P3498,7319,7537814,4556804
P3499,7320,7536152,4556073
P3500,7321,7536981,4555991
P3501,7322,7537322,4556241
P3502,7323,7538479,4556053
P3503,7324,7538831,4556894
P3504,7325,7539214,4557113
P3505,7326,7539406,4557743
P3506,7327,7540270,4557806
P3507,7328,7541538,4557680
P3508,7329,7540951,4557716
P3509,7330,7538307,4558787
P3510,7331,7538784,4558310
P3511,7332,7538706,4559284
P3512,7333,7539476,4560344
P3513,7334,7539093,4559601
P3514,7335,7539660,4559358
P3517,7336,7539410,4558904
P3518,7337,7540329,4558603
P3519,7338,7539398,4558349
P3520,7339,7538600,4557661
P3521,7340,7537977,4561219
P3522,7341,7538728,4560163
P3523,7342,7539371,4560676
P3524,7343,7540101,4560441
P3525,7344,7540744,4558773
P3526,7345,7541581,4559532
P3527,7346,7541682,4560189
P3528,7347,7542617,4559911
P3529,7348,7543286,4560071
P3530,7349,7542453,4559160
P3531,7350,7542374,4558464
P3532,7351,7543323,4558604
P3534,7352,7543513,4559181
P3535,7353,7543739,4557529
P3536,7354,7542664,4557589
P3537,7355,7541297,4556597
P3538,7356,7542204,4556871
P3539,7357,7542677,4556969
P3540,7358,7543530,4556609
P3541,7359,7542509,4555964
P3542,7360,7543199,4555371
P3543,7361,7542684,4554773
P3544,7362,7542640,4554042
P3545,7363,7541827,4554148
P3546,7364,7541296,4554729
P3547,7365,7541546,4555151
P3548,7366,7541971,4553318
P3549,7367,7540909,4553326
P3550,7368,7540322,4553101
P3551,7369,7540721,4553951
P3552,7370,7540360,4554506
P3553,7371,7538976,4556233
P3554,7372,7539466,4555814
P3555,7373,7539794,4555309
P3556,7374,7540686,4555773
P3557,7375,7541000,4555494
P3558,7376,7541771,4555864
P3559,7377,7540129,4556694
P3562,7378,7540318,4552099
P3563,7379,7541046,4551943
P3564,7380,7539843,4550823
P3565,7381,7539268,4550603
P3566,7382,7539333,4551412
P3567,7383,7539834,4551462
P3568,7384,7538743,4551656
P3569,7385,7539327,4552172
P3570,7386,7539433,4552990
P3571,7387,7539579,4553932
P3572,7388,7537678,4555901
P3573,7389,7537823,4555071
P3574,7390,7538182,4555388
P3575,7391,7538734,4555307
P3576,7392,7538664,4554787
P3577,7393,7537826,4554253
P3578,7394,7538083,4554554
P3579,7395,7538897,4554143
P3580,7396,7538796,4553399
P3581,7397,7538074,4553382
P3582,7398,7538455,4552810
P3583,7399,7538059,4552433
P3584,7400,7538098,4551829
P3585,7401,7538325,4550740
P3586,7402,7538725,4550269
P3587,7403,7539324,4549904
P3588,7404,7536283,4555449
P3589,7405,7537090,4555081
P3590,7406,7537237,4554565
P3591,7407,7537571,4552314
P3592,7408,7538029,4551384
P3593,7409,7537309,4551580
P3594,7410,7536816,4551872
P3595,7411,7536880,4553175
P3596,7412,7535771,4554043
P3597,7413,7535551,4554241
P3598,7414,7536350,4554158
P3599,7415,7536555,4554657
P3600,7416,7535182,4555726
P3601,7417,7535411,4556785
P3602,7418,7535375,4557134
P3603,7419,7534859,4558201
P3604,7420,7535250,4558397
P3605,7421,7534423,4558006
P3606,7422,7534403,4557517
P3607,7423,7534482,4556028
P3608,7424,7534654,4555722
P3609,7425,7534278,4555154
P3610,7426,7534652,4554846
P3611,7427,7534067,4555883
P3612,7428,7534491,4553643
P3613,7429,7534940,4553898
P3614,7430,7535430,4553271
P3615,7431,7535983,4553333
P3616,7432,7536429,4553212
P3617,7433,7535008,4552372
P3618,7434,7535694,4552587
P3619,7435,7535006,4551762
P3620,7436,7534991,4550693
P3621,7437,7535356,4550453
P3622,7438,7535243,4549289
P3623,7439,7534036,4548968
P3624,7440,7534137,4548271
P3625,7441,7534148,4547750
P3626,7442,7536378,4552202
P3627,7443,7535785,4551113
P3628,7444,7535630,4550741
P3629,7445,7536959,4550805
P3630,7446,7537589,4550632
P3631,7447,7537249,4549958
P3632,7448,7535870,4548981
P3633,7449,7536260,4549453
P3634,7450,7536422,4548644
P3635,7451,7536850,4548474
P3636,7452,7537689,4549365
P3637,7453,7536258,4547940
P3638,7454,7536747,4547482
P3639,7455,7537211,4546861
P3640,7456,7536408,4546287
P3641,7457,7536638,4545839
P3642,7458,7535725,4545312
P3643,7459,7536127,4545036
P3644,7460,7536419,4545208
P3645,7461,7537248,4544436
P3647,7462,7536165,4542646
P3648,7463,7536664,4543200
P3649,7464,7536763,4542804
P3650,7465,7536617,4541945
P3651,7466,7537646,4543092
P3652,7467,7538365,4543464
P3653,7468,7538822,4543335
P3654,7469,7539157,4543048
P3655,7470,7538168,4542608
P3656,7471,7538943,4542030
P3648,7472,7537241,4541962
P3658,7473,7536385,4541520
P3659,7474,7537241,4540748
P3660,7475,7538086,4541065
P3661,7476,7538104,4541989
P3662,7477,7538611,4540719
P3663,7478,7537567,4539504
P3664,7479,7537549,4539032
P3665,7480,7537588,4538272
P3666,7481,7538989,4539815
P3667,7482,7537416,4548158
P3668,7483,7537807,4548101
P3669,7484,7537578,4547496
P3670,7485,7538328,4547976
P3671,7486,7540503,4551151
P3672,7487,7540612,4550619
P3673,7488,7541374,4550536
P3674,7489,7540216,4549509
P3675,7490,7538868,4549428
P3676,7491,7539150,4548630
P3677,7492,7539857,4548243
P3678,7493,7538962,4547896
P3679,7494,7540869,4548451
P3680,7495,7540924,4548070
P3681,7496,7539965,4547137
P3682,7497,7541012,4547272
P3683,7498,7540165,4546398
P3684,7499,7541341,4546491
P3685,7500,7539024,4545878
P3686,7501,7539888,4545988
P3687,7502,7540689,4545914
P3688,7503,7539197,4544712
P3689,7504,7539246,4545315
P3690,7505,7539288,4543879
P3691,7506,7539864,4543168
P3692,7507,7539857,4542348
P3693,7508,7540234,4540775
P3694,7509,7537879,4540459
P3695,7510,7538571,4539641
P3696,7511,7538551,4539151
P3697,7512,7539055,4538723
P3698,7513,7539583,4538948
P3699,7514,7539703,4538597
P3700,7515,7540008,4538136
P3701,7516,7540440,4538526
P3702,7517,7540058,4537379
P3703,7518,7539193,4537758
P3704,7519,7540108,4536502
P3705,7520,7540900,4536737
P3706,7521,7540325,4536138
P3707,7522,7540727,4536086
P3708,7523,7539190,4535760
P3709,7524,7539161,4536892
P3710,7525,7538735,4537769
P3711,7526,7538788,4537212
P3712,7527,7538574,4536734
P3714,7528,7537427,4536813
P3715,7529,7537019,4537529
P3716,7530,7536588,4537611
P3717,7531,7537204,4538089
P3718,7532,7536201,4538309
P3719,7533,7535955,4539060
P3720,7534,7536019,4539503
P3721,7535,7535497,4541914
P3722,7536,7535805,4542178
P3723,7537,7535679,4543164
P3724,7538,7534647,4543298
P3725,7539,7534658,4543976
P3726,7540,7534594,4544498
P3727,7541,7536043,4544343
P3728,7542,7534740,4545182
P3623,7543,7534277,4546566
P3730,7544,7534488,4545701
P3731,7545,7535418,4546167
P3732,7546,7534427,4547241
P3733,7547,7535353,4547076
P3734,7548,7535626,4546666
P3735,7549,7536110,4546610
P3736,7550,7535421,4548643
P3737,7551,7534887,4548795
P3738,7552,7534300,4541748
P3739,7553,7534921,4541730
P3740,7554,7535062,4541173
P3742,7555,7534121,4540035
P3743,7556,7535543,4540607
P3744,7557,7535071,4540176
P3745,7558,7534757,4539964
P3746,7559,7534223,4539674
P3747,7560,7534927,4539475
P3748,7561,7534294,4538460
P3749,7562,7533962,4537671
P3750,7563,7535332,4538134
P3751,7564,7534649,4537369
P3752,7565,7533992,4536785
P3754,7566,7535408,4536245
P3755,7567,7534596,4535714
P3756,7568,7534118,4534884
P3757,7569,7534232,4534248
P3758,7570,7534566,4534245
P3759,7571,7534159,4533916
P3761,7572,7535664,4535588
P3762,7573,7535872,4536101
P3763,7574,7536494,4536427
P3764,7575,7535778,4534796
P3765,7576,7537375,4535654
P3766,7577,7537967,4535192
P3767,7578,7538108,4534932
P3768,7579,7537661,4534615
P3769,7580,7537663,4534145
P3770,7581,7537862,4533133
P3771,7582,7538147,4531549
P3772,7583,7537589,4531206
P3773,7584,7537575,4532171
P3774,7585,7536891,4532376
P3767,7586,7536542,4531291
P3776,7587,7535871,4531423
P3777,7588,7535152,4530643
P3778,7589,7534776,4530836
P3779,7590,7534832,4531572
P3780,7591,7535818,4532496
P3781,7592,7535137,4532540
P3782,7593,7535513,4533596
P3783,7594,7535953,4533784
P3784,7595,7536897,4533934
P3785,7596,7537276,4533740
P3786,7597,7534466,4533153
P3787,7598,7534727,4532479
P3788,7599,7537821,4545403
P3789,7600,7537879,4546166
P3791,7601,7533908,4556381
P3792,7602,7533277,4556178
P3793,7603,7533319,4555777
P3794,7604,7533553,4555443
P3795,7605,7533590,4554781
P3796,7606,7532865,4554775
P3797,7607,7533178,4555047
P3798,7608,7532781,4553732
P3799,7609,7532343,4553508
P3800,7610,7531373,4553341
P3801,7611,7530706,4553101
P3802,7612,7529804,4553159
P3803,7613,7530247,4552789
P3804,7614,7533647,4553409
P3805,7615,7533063,4553148
P3806,7616,7532562,4552940
P3798,7617,7532385,4552283
P3808,7618,7533093,4552493
P3809,7619,7532854,4552172
P3810,7620,7533746,4551742
P3811,7621,7533832,4552199
P3812,7622,7531574,4552588
P3813,7623,7526913,4553791
P3814,7624,7524447,4554462
P3815,7625,7525220,4553885
P3816,7626,7525547,4553707
P3817,7627,7525895,4553170
P3818,7628,7526878,4552918
P3819,7629,7528035,4552926
P3820,7630,7528711,4552667
P3821,7631,7529723,4552319
P3822,7632,7529936,4551994
P3823,7633,7530746,4551747
P3824,7634,7530713,4551406
P3825,7635,7532085,4551109
P3826,7636,7532974,4551325
P3827,7637,7533053,4550740
P3828,7638,7533898,4551105
P3829,7639,7533881,4550366
P3830,7640,7530317,4550841
P3831,7641,7531071,4550264
P3833,7642,7532035,4549690
P3834,7643,7532497,4550159
P3835,7644,7532244,4549182
P3836,7645,7532660,4549230
P3837,7646,7533361,4550049
P3838,7647,7533617,4549059
P3839,7648,7533115,4548685
P3840,7649,7532877,4548190
P3841,7650,7532327,4547972
P3842,7651,7531628,4548265
P3843,7652,7531533,4548766
P3844,7653,7531016,4548898
P3845,7654,7530823,4549633
P3846,7655,7532170,4547456
P3847,7656,7532920,4547593
P3848,7657,7533150,4546900
P3849,7658,7533153,4546486
P3850,7659,7532171,4545770
P3851,7660,7531557,4546498
P3852,7661,7531543,4547090
P3853,7662,7531461,4547897
P3854,7663,7530416,4546614
P3855,7664,7530965,4547354
P3819,7665,7530352,4547225
P3857,7666,7530404,4547817
P3858,7667,7530560,4548345
P3859,7668,7529577,4548331
P3860,7669,7528935,4549416
P3861,7670,7530074,4549236
P3862,7671,7529130,4550611
P3863,7672,7528501,4550528
P3864,7673,7530137,4550440
P3865,7674,7529469,4549755
P3866,7675,7529684,4551339
P3867,7676,7528382,4551575
P3868,7677,7528034,4551102
P3869,7678,7527487,4551760
P3870,7679,7528208,4551960
P3871,7680,7527005,4552151
P3872,7681,7527711,4552604
P3873,7682,7528928,4552149
P3874,7683,7530592,4545678
P3875,7684,7530487,4544939
P3876,7685,7530974,4544892
P3877,7686,7531707,4544977
P3878,7687,7530651,4544211
P3879,7688,7531317,4544020
P3880,7689,7532150,4544540
P3881,7690,7532335,4543974
P3882,7691,7532710,4543422
P3883,7692,7533262,4543883
P3884,7693,7533528,4545106
P3885,7694,7533552,4544546
P3886,7695,7533144,4543105
P3887,7696,7533904,4542973
P3888,7697,7533687,4544138
P3889,7698,7533179,4542129
P3890,7699,7533898,4541859
P3891,7700,7531707,4543223
P3892,7701,7531499,4542683
P3893,7702,7532003,4542601
P3894,7703,7532126,4541466
P3895,7704,7532358,4540985
P3896,7705,7533379,4540498
P3897,7706,7530407,4541337
P3898,7707,7531126,4540116
P3899,7708,7532373,4539917
P3900,7709,7531689,4539486
P3901,7710,7531144,4538978
P3902,7711,7531707,4538620
P3903,7712,7532496,4537623
P3904,7713,7532182,4537298
P3905,7714,7530886,4537796
P3906,7715,7531771,4536617
P3907,7716,7531930,4535511
P3908,7717,7531446,4534886
P3909,7718,7532164,4534526
P3911,7719,7531980,4534127
P3912,7720,7532792,4533071
P3913,7721,7533303,4532942
P3914,7722,7532563,4532610
P3915,7723,7531522,4532232
P3917,7724,7532974,4532150
P3918,7725,7533446,4531959
P3919,7726,7532675,4530748
P3920,7727,7532604,4530299
P3921,7728,7532244,4530630
P3922,7729,7531657,4530055
P3925,7730,7531957,4527861
P3926,7731,7532795,4529380
P3927,7732,7533505,4529858
P3928,7733,7533637,4531363
P3929,7734,7534018,4531398
P3930,7735,7533842,4531759
P3931,7736,7534517,4532081
P3932,7737,7533026,4534157
P3933,7738,7532921,4534636
P3934,7739,7532301,4534871
P3935,7740,7532473,4535377
P3936,7741,7532859,4536008
P3937,7742,7533386,4535309
P3939,7743,7533224,4536435
P3940,7744,7533672,4537030
P3941,7745,7533850,4536983
P3942,7746,7533521,4536201
P3943,7747,7533672,4538317
P3944,7748,7532948,4539648
P3945,7749,7533667,4539726
P3946,7750,7533924,4539212
P3948,7751,7538206,4537403
P3949,7752,7534455,4558281
P3950,7753,7539780,4539763
P3951,7754,7541404,4549280
P3952,7755,7533891,4557408
P3953,7756,7533902,4552687
P3969,7757,7548390,4557454
P3970,7758,7545649,4555480
P3971,7759,7546732,4554356
P3972,7760,7548527,4555384
P3973,7761,7546321,4553219
P3974,7762,7544649,4552204
P3975,7763,7544759,4551081
P3976,7764,7546321,4550615
P3977,7765,7544923,4549450
P3978,7766,7546650,4548847
P3979,7767,7547664,4547435
P3980,7768,7546773,4545228
P3981,7769,7546499,4543365
P3982,7770,7545540,4541021
P3983,7771,7546581,4541103
P3984,7772,7548267,4539335
P3985,7773,7546650,4538965
P3986,7774,7547335,4537293
P3987,7775,7547390,4535566
P3988,7776,7548281,4536484
P3989,7777,7548390,4534840
P3990,7778,7548527,4532387
P3991,7779,7545718,4531208
P3992,7780,7546622,4531030
P3993,7781,7548843,4528864
P3994,7782,7548733,4527631
P3996,7783,7484088,4548530
P3997,7784,7484603,4544772
P3998,7785,7545396,4566242
P3999,7786,7547285,4565579
P4000,7787,7547416,4562835
P4001,7788,7585459,4593212
P4002,7789,7591458,4594727
P4003,7790,7593735,4594594
P4004,7791,7592813,4593224
P4005,7792,7591518,4592443
P4006,7793,7594383,4591654
P4007,7794,7592709,4590471
P4008,7795,7591488,4588388
P4010,7796,7595261,4589831
P4011,7797,7593095,4586937
P4012,7798,7597151,4587503
P4013,7799,7598654,4589266
P4014,7800,7598654,4587644
P4015,7801,7593497,4584273
P4016,7802,7592470,4583499
P4017,7803,7594956,4583499
P4018,7804,7597203,4582659
P4019,7805,7598817,4583224
P4020,7806,7595357,4581215
P4021,7807,7597545,4580419
P4022,7808,7598378,4581215
P4023,7809,7595484,4579519
P4024,7810,7592560,4577353
P4025,7811,7594859,4576914
P4026,7812,7596168,4577487
P4027,7813,7592857,4575233
P4028,7814,7594539,4574846
P4029,7815,7592694,4572472
P4030,7816,7593639,4571289
P4031,7817,7595008,4572524
P4032,7818,7596823,4573395
P4033,7819,7598639,4572517
P4034,7820,7597099,4571148
P4035,7821,7592842,4569771
P4037,7822,7598215,4569600
P4038,7823,7599755,4570411
P4039,7824,7601131,4568759
P4040,7825,7601481,4571572
P4041,7826,7602969,4569786
P4043,7827,7601340,4574213
P4044,7828,7605566,4573574
P4045,7829,7605291,4574452
P4046,7830,7607307,4575233
P4047,7831,7606831,4576587
P4048,7832,7608773,4576394
P4049,7833,7605149,4577450
P4050,7834,7600923,4577539
P4051,7835,7601074,4579370
P4052,7836,7604795,4579171
P4053,7837,7604676,4580421
P4054,7838,7606670,4580481
P4055,7839,7608823,4578953
P4056,7840,7610529,4578537
P4057,7841,7602703,4581124
P4058,7842,7601394,4583393
P4059,7843,7603685,4582634
P4060,7844,7604682,4584740
P4061,7845,7603485,4584643
P4062,7846,7602220,4585231
P4063,7847,7608410,4583483
P4064,7848,7600583,4585544
P4065,7849,7611032,4580846
P4066,7850,7610476,4583376
P4067,7851,7609144,4584641
P4068,7852,7610238,4585564
P4069,7853,7610231,4586710
P4070,7854,7609702,4587550
P4071,7855,7606637,4587580
P4072,7856,7604926,4589172
P4073,7857,7603847,4589745
P4074,7858,7603207,4590869
P4075,7859,7601547,4591658
P4076,7860,7602470,4592409
P4077,7861,7603571,4592580
P4078,7862,7599695,4592811
P4079,7863,7600565,4592603
P4080,7864,7604472,4593317
P4081,7865,7599427,4594537
P4082,7866,7597247,4595393
P4083,7867,7605275,4594366
P4085,7868,7570233,4620869
P4086,7869,7573436,4621271
P4088,7870,7576505,4620807
P4092,7871,7578253,4622734
P4093,7872,7580359,4622645
P4098,7873,7585203,4620842
P4099,7874,7587069,4621229
P4102,7875,7587718,4618038
P4103,7876,7589759,4616699
P4104,7877,7586614,4603464
P4105,7878,7589672,4599229
P4106,7879,7586360,4600473
P4107,7880,7584955,4601343
P4108,7881,7584674,4599757
P4109,7882,7582954,4600594
P4110,7883,7582874,4603270
P4111,7884,7583135,4598559
P4112,7885,7583616,4596860
P4113,7886,7585570,4597074
P4114,7887,7587705,4596699
P4115,7888,7589190,4597395
P4116,7889,7581455,4596693
P4117,7890,7578846,4597014
P4118,7891,7580706,4598787
P4119,7892,7577052,4597295
P4120,7893,7579267,4600828
P4121,7894,7575299,4600681
P4122,7895,7575707,4598680
P4123,7896,7577681,4599021
P4124,7897,7575272,4596579
P4125,7898,7573272,4596780
P4126,7899,7572770,4598907
P4127,7900,7571893,4600828
P4128,7901,7572843,4602782
P4129,7902,7576885,4602481
P4130,7903,7575172,4604782
P4132,7904,7573024,4605411
P4133,7905,7571652,4606335
P4134,7906,7574316,4606442
P4135,7907,7574322,4608476
P4137,7908,7578598,4606315
P4138,7909,7581763,4606950
P4139,7910,7579193,4609145
P4135,7911,7580378,4611052
P4144,7912,7577019,4612464
P4146,7913,7577293,4614465
P4151,7914,7575547,4616338
P4154,7915,7571325,4613842
P4156,7916,7571044,4616773
P4158,7917,7571165,4610041
P4159,7918,7579443,4602924
P4171,7919,7587772,4623079
P4173,7920,7592749,4622934
P4176,7921,7600944,4622944
P4177,7922,7602403,4622712
P4178,7923,7591850,4620847
P4179,7924,7592932,4620943
P4180,7925,7591744,4618663
P4182,7926,7595329,4621243
P4183,7927,7596180,4620885
P4184,7928,7598219,4620798
P4185,7929,7600567,4620673
P4186,7930,7602326,4619958
P4187,7931,7603592,4621127
P4188,7932,7602075,4618866
P4189,7933,7598934,4619107
P4190,7934,7599011,4617416
P4191,7935,7600103,4616150
P4192,7936,7601205,4616836
P4193,7937,7602829,4615116
P4194,7938,7594778,4617329
P4195,7939,7593377,4616768
P4196,7940,7593445,4614855
P4197,7941,7594372,4615444
P4198,7942,7597320,4614942
P4199,7943,7596953,4613183
P4200,7944,7599243,4612642
P4201,7945,7597726,4609366
P4203,7946,7602896,4609598
P4204,7947,7603640,4607616
P4205,7948,7597339,4611366
P4206,7949,7598982,4610757
P4207,7950,7594604,4608428
P4208,7951,7603322,4604968
P4212,7952,7599011,4602166
P4213,7953,7603080,4599431
P4217,7954,7600925,4599759
P4220,7955,7597252,4601586
P4222,7956,7593103,4601591
P4223,7957,7593721,4604838
P4224,7958,7591269,4611500
P4225,7959,7591922,4609137
P4226,7960,7593574,4611326
P4227,7961,7594843,4611290
P4228,7962,7595270,4612754
P4229,7963,7592617,4613196
P4230,7964,7591211,4614675
P4232,7965,7601055,4610983
P4233,7966,7602604,4613867
P4234,7967,7603662,4611743
P4247,7968,7615185,4621164
P4253,7969,7621338,4622846
P4254,7970,7620940,4619881
P4256,7971,7624498,4621752
P4263,7972,7624779,4614175
P4267,7973,7619038,4610667
P4273,7974,7615163,4611546
P4296,7975,7618992,4600686
P4300,7976,7619037,4598687
P4302,7977,7618857,4597207
P4303,7978,7616478,4596530
P4308,7979,7615043,4600973
P4316,7980,7613963,4605757
P4327,7981,7612629,4610693
P4361,7982,7642403,4617993
P4362,7983,7641099,4617084
P4380,7984,7651360,4605354
P4384,7985,7648388,4608412
P4387,7986,7648813,4611780
P4390,7987,7626571,4623135
P4397,7988,7628282,4617083
P4399,7989,7629666,4617496
P4401,7990,7629608,4615315
P4408,7991,7630758,4609245
P4409,7992,7631599,4606965
P4414,7993,7627347,4598711
P4417,7994,7629222,4598702
P4422,7995,7630459,4597291
P4423,7996,7584156,4594924
P4424,7997,7587735,4595103
P4425,7998,7587703,4592998
P4426,7999,7589418,4592872
P4427,8000,7589050,4591093
P4429,8001,7586840,4588873
P4430,8002,7588387,4588631
P4431,8003,7584335,4586620
P4432,8004,7586177,4587315
P4433,8005,7584861,4584684
P4434,8006,7587135,4585073
P4435,8007,7589166,4583653
P4436,8008,7587187,4582632
P4437,8009,7585146,4582621
P4438,8010,7583809,4581811
P4439,8011,7587314,4581527
P4440,8012,7588629,4581621
P4441,8013,7584272,4580232
P4442,8014,7585588,4580274
P4443,8015,7585388,4579190
P4444,8016,7586872,4578675
P4445,8017,7589208,4578801
P4446,8018,7588850,4577422
P4447,8019,7587072,4576728
P4448,8020,7589639,4575644
